1,112792,2.5
1,33563,3.0
1,117665,3.0
1,82340,2.0
1,95765,4.0
1,77416,2.0
1,52618,2.0
1,83987,2.0
1,103874,3.5
1,101540,2.0
1,79945,2.5
1,115641,1.0
1,67116,4.0
1,84827,4.0
1,80801,3.0
1,96446,2.0
1,120587,2.0
1,91064,2.5
1,81633,1.0
1,71230,3.0
2,113189,4.0
2,114388,5.0
2,112697,5.0
2,114369,4.0
2,114814,4.0
2,113819,3.0
2,113862,3.0
2,112573,4.0
2,112585,3.0
2,112384,5.0
2,112462,4.0
2,112740,3.0
2,112864,3.0
2,113071,3.0
2,113957,3.0
2,113986,3.0
2,114898,3.0
2,112679,5.0
2,109445,1.0
2,109635,3.0
2,109707,3.0
2,110066,3.0
2,110148,4.0
2,110367,4.0
2,103994,5.0
2,110322,5.0
2,110428,3.0
2,109836,4.0
2,114069,3.0
2,110912,4.0
2,110932,3.0
2,111112,4.0
2,111070,2.0
2,111149,1.0
2,114924,3.0
2,109444,4.0
2,109446,4.0
2,109830,3.0
2,109831,3.0
2,110357,3.0
2,110475,3.0
2,110622,2.0
2,110771,3.0
2,110950,3.0
2,111257,3.0
2,111742,3.0
2,110027,2.0
2,106220,3.0
2,106918,4.0
2,106977,3.0
2,112966,4.0
2,107206,2.0
2,107290,4.0
2,107362,3.0
2,107616,3.0
2,107614,4.0
2,107818,4.0
2,107822,4.0
2,107943,4.0
2,108052,4.0
2,111201,4.0
2,108160,3.0
2,111418,3.0
2,107688,5.0
2,108333,3.0
2,112572,5.0
2,99785,3.0
2,99653,3.0
2,103639,3.0
2,103064,5.0
2,99348,5.0
2,96895,5.0
2,102926,3.0
2,65421,3.0
2,116683,4.0
2,118114,4.0
3,113419,3.0
3,112573,4.0
3,110005,3.5
3,110443,3.0
3,110912,4.5
3,111161,5.0
3,109813,2.5
3,109830,5.0
3,111257,2.5
3,108052,3.0
3,103639,3.0
3,96895,3.0
3,102926,3.0
3,101414,2.0
3,117998,3.5
3,117951,4.0
3,115736,3.0
3,93779,5.0
3,86190,3.0
3,67185,4.0
3,101921,3.0
3,96487,4.0
3,119654,3.5
3,120338,4.5
3,120669,4.0
3,120815,4.0
3,147612,4.0
3,98084,3.0
3,142342,3.0
3,162677,3.5
3,87332,3.0
3,167404,3.5
3,164181,4.0
3,169547,4.0
3,137523,5.0
3,104187,3.0
3,186151,4.0
3,180093,5.0
3,145487,3.0
3,310793,3.5
3,266543,3.0
3,167260,2.5
3,338013,3.0
3,361596,3.5
3,316654,3.0
3,250440,3.5
3,434409,3.5
3,418689,4.5
3,498380,4.5
3,468569,3.0
3,1487275,4.0
4,113189,4.0
4,112431,5.0
4,113326,5.0
4,115685,5.0
4,112462,4.0
4,113492,3.0
4,113957,3.0
4,76759,5.0
4,110737,4.0
4,110912,5.0
4,111280,3.0
4,109444,5.0
4,109830,5.0
4,109831,5.0
4,110357,5.0
4,110475,4.0
4,111503,3.0
4,106220,3.0
4,106519,3.0
4,106582,4.0
4,106598,1.0
4,106673,4.0
4,106697,4.0
4,107076,4.0
4,107290,5.0
4,83658,5.0
4,103639,5.0
4,103064,5.0
4,99348,3.0
4,29583,5.0
4,32910,5.0
4,82509,4.0
4,65421,5.0
4,68646,5.0
4,52357,5.0
4,53291,4.0
4,33870,5.0
4,32138,5.0
4,71607,4.0
4,53271,4.0
4,42332,5.0
4,58331,5.0
4,76538,5.0
4,66817,5.0
4,43274,5.0
4,82406,5.0
4,95016,5.0
4,67992,5.0
4,95159,5.0
4,105236,5.0
4,83866,5.0
4,72081,5.0
4,96754,5.0
4,71853,5.0
4,78446,5.0
4,80684,5.0
4,93779,5.0
4,82971,5.0
4,90605,5.0
4,66921,5.0
4,78788,5.0
4,86190,5.0
4,99685,5.0
4,78748,5.0
4,54215,5.0
4,80455,5.0
4,93058,5.0
4,86879,5.0
4,75686,5.0
4,88247,5.0
4,100519,5.0
4,88794,5.0
4,81505,5.0
4,92005,4.0
4,107048,5.0
4,88763,5.0
4,72431,5.0
4,32455,5.0
4,97493,4.0
4,88258,5.0
4,97576,5.0
4,84503,4.0
4,98635,4.0
4,92632,4.0
4,51418,5.0
4,55824,5.0
4,117731,4.0
4,79945,4.0
4,102975,3.0
4,84726,4.0
4,92007,3.0
4,103776,3.0
4,77631,5.0
4,73195,5.0
4,77766,4.0
