1,112792,3
1,33563,3
1,117665,3
1,82340,2
1,95765,4
1,77416,2
1,52618,2
1,83987,2
1,103874,4
1,101540,2
1,79945,3
1,115641,1
1,67116,4
1,84827,4
1,80801,3
1,96446,2
1,120587,2
1,91064,3
1,81633,1
1,71230,3
2,113189,4
2,114388,5
2,112697,5
2,114369,4
2,114814,4
2,113819,3
2,113862,3
2,112573,4
2,112585,3
2,112384,5
2,112462,4
2,112740,3
2,112864,3
2,113071,3
2,113957,3
2,113986,3
2,114898,3
2,112679,5
2,109445,1
2,109635,3
2,109707,3
2,110066,3
2,110148,4
2,110367,4
2,103994,5
2,110322,5
2,110428,3
2,109836,4
2,114069,3
2,110912,4
2,110932,3
2,111112,4
2,111070,2
2,111149,1
2,114924,3
2,109444,4
2,109446,4
2,109830,3
2,109831,3
2,110357,3
2,110475,3
2,110622,2
2,110771,3
2,110950,3
2,111257,3
2,111742,3
2,110027,2
2,106220,3
2,106918,4
2,106977,3
2,112966,4
2,107206,2
2,107290,4
2,107362,3
2,107616,3
2,107614,4
2,107818,4
2,107822,4
2,107943,4
2,108052,4
2,111201,4
2,108160,3
2,111418,3
2,107688,5
2,108333,3
2,112572,5
2,99785,3
2,99653,3
2,103639,3
2,103064,5
2,99348,5
2,96895,5
2,102926,3
2,65421,3
2,116683,4
2,118114,4
3,113419,3
3,112573,4
3,110005,4
3,110443,3
3,110912,5
3,111161,5
3,109813,3
3,109830,5
3,111257,3
3,108052,3
3,103639,3
3,96895,3
3,102926,3
3,101414,2
3,117998,4
3,117951,4
3,115736,3
3,93779,5
3,86190,3
3,67185,4
3,101921,3
3,96487,4
3,119654,4
3,120338,5
3,120669,4
3,120815,4
3,147612,4
3,98084,3
3,142342,3
3,162677,4
3,87332,3
3,167404,4
3,164181,4
3,169547,4
3,137523,5
3,104187,3
3,186151,4
3,180093,5
3,145487,3
3,310793,4
3,266543,3
3,167260,3
3,338013,3
3,361596,4
3,316654,3
3,250440,4
3,434409,4
3,418689,5
3,498380,5
3,468569,3
3,1487275,4
4,113189,4
4,112431,5
4,113326,5
4,115685,5
4,112462,4
4,113492,3
4,113957,3
4,76759,5
4,110737,4
4,110912,5
4,111280,3
4,109444,5
4,109830,5
4,109831,5
4,110357,5
4,110475,4
4,111503,3
4,106220,3
4,106519,3
4,106582,4
4,106598,1
4,106673,4
4,106697,4
4,107076,4
4,107290,5
4,83658,5
4,103639,5
4,103064,5
4,99348,3
4,29583,5
4,32910,5
4,82509,4
4,65421,5
4,68646,5
4,52357,5
4,53291,4
4,33870,5
4,32138,5
4,71607,4
4,53271,4
4,42332,5
4,58331,5
4,76538,5
4,66817,5
4,43274,5
4,82406,5
4,95016,5
4,67992,5
4,95159,5
4,105236,5
4,83866,5
4,72081,5
4,96754,5
4,71853,5
4,78446,5
4,80684,5
4,93779,5
4,82971,5
4,90605,5
4,66921,5
4,78788,5
4,86190,5
4,99685,5
4,78748,5
4,54215,5
4,80455,5
4,93058,5
4,86879,5
4,75686,5
4,88247,5
4,100519,5
4,88794,5
4,81505,5
4,92005,4
4,107048,5
4,88763,5
4,72431,5
4,32455,5
4,97493,4
4,88258,5
4,97576,5
4,84503,4
4,98635,4
4,92632,4
4,51418,5
4,55824,5
4,117731,4
4,79945,4
4,102975,3
4,84726,4
4,92007,3
4,103776,3
4,77631,5
4,73195,5
4,77766,4
4,105435,5
4,119567,3
4,119654,5
4,83131,4
4,90329,5
4,120890,1
4,117786,5
4,120591,4
4,122151,2
4,67116,5
4,75148,5
4,95953,5
4,91369,3
4,88847,5
4,84516,5
4,93409,5
4,104714,3
4,87363,2
4,89218,5
4,76054,4
4,34492,5
4,94947,4
4,87182,4
4,88814,4
4,78869,4
4,91059,5
4,97523,3
4,98213,5
4,61852,5
4,48280,5
4,97757,4
4,55254,5
4,89731,5
4,46183,5
4,78158,5
4,102803,4
4,53285,5
4,88161,5
4,19422,5
4,84827,4
4,79367,5
4,83798,3
4,86066,5
4,87469,5
4,101272,4
4,83791,5
4,90633,4
4,89469,4
4,88128,5
4,88323,5
4,94721,5
4,96446,3
4,94226,5
4,98258,4
4,96073,3
4,104257,5
4,105151,5
4,91954,4
4,89155,4
4,83944,4
4,88011,5
4,79817,4
4,51622,5
4,91605,5
4,94964,4
4,99422,1
4,120915,5
4,78346,5
4,84156,3
4,145660,4
4,99052,4
4,87332,5
4,132347,5
4,91557,4
4,131325,1
4,66765,5
4,80339,5
4,85995,4
4,94737,5
4,85334,5
4,104839,3
4,89175,3
4,82348,5
4,73812,5
4,86154,2
4,91799,1
4,100802,4
4,91042,5
4,81633,5
4,100502,3
4,96438,5
4,70328,5
4,83767,3
4,70608,5
4,86465,4
4,79540,5
4,101605,5
4,94027,4
4,93010,4
4,95631,4
4,101889,5
4,87231,4
4,107659,2
4,83929,4
4,88683,5
